1.534736,1.181083,3.104968,-0.09277506,-0.1037403,-0.007859777,0.9902368,1,1,1
1.53586,1.180846,3.103102,-0.09376552,-0.1033368,-0.003866469,0.9902094,1,1,1
1.535858,1.180842,3.10311,-0.09376994,-0.1033376,-0.003864919,0.9902089,1,1,1
1.535561,1.181043,3.103488,-0.0946188,-0.1041884,-0.001136052,0.9900458,1,1,1
1.535973,1.181383,3.103188,-0.09861609,-0.1026042,0.004167267,0.989813,1,1,1
1.535986,1.181378,3.10321,-0.09861689,-0.1026024,0.004165947,0.9898132,1,1,1
1.536316,1.181584,3.103064,-0.09973864,-0.1012903,-0.003671775,0.9898379,1,1,1
1.537858,1.181437,3.101789,-0.1016823,-0.1000917,0.004185969,0.98976,1,1,1
1.537889,1.18144,3.101809,-0.1016834,-0.10009,0.004190084,0.98976,1,1,1
1.537812,1.180885,3.101926,-0.101688,-0.1054978,0.01586548,0.9890794,1,1,1
1.536706,1.181088,3.101569,-0.1018199,-0.1068387,0.02632702,0.9886987,1,1,1
1.536669,1.181082,3.10155,-0.1018248,-0.1068418,0.02632592,0.9886979,1,1,1
1.536192,1.181462,3.102095,-0.09849308,-0.1113104,0.02273353,0.9886315,1,1,1
1.536186,1.181466,3.102082,-0.09849355,-0.1113127,0.02273439,0.9886312,1,1,1
1.534993,1.18264,3.10271,-0.09743214,-0.1103304,0.01749847,0.988953,1,1,1
1.534407,1.183007,3.103254,-0.09440194,-0.114063,0.01641716,0.988842,1,1,1
1.533163,1.183102,3.104235,-0.09059263,-0.1179876,0.01416631,0.9887726,1,1,1
1.533141,1.183105,3.104211,-0.09059232,-0.1179905,0.01416548,0.9887723,1,1,1
1.532189,1.183494,3.105377,-0.08844876,-0.1201675,0.02588918,0.9884667,1,1,1
1.531111,1.185111,3.107582,-0.08482992,-0.1266952,0.03652333,0.9876326,1,1,1
1.529166,1.18611,3.110836,-0.08335105,-0.1312225,0.04178016,0.9869589,1,1,1
1.527487,1.187649,3.114392,-0.08619598,-0.1374656,0.04761366,0.9855995,1,1,1
1.525738,1.189413,3.119072,-0.08219437,-0.1487151,0.05522753,0.9839095,1,1,1
1.525721,1.189414,3.119057,-0.08219038,-0.148712,0.05522783,0.9839103,1,1,1
1.522317,1.192266,3.124567,-0.07937289,-0.1634426,0.06626851,0.9811193,1,1,1
1.520103,1.193729,3.129784,-0.07530779,-0.1812885,0.07788224,0.9774444,1,1,1
