1.124809,1.023813,3.227003,0.1963693,-0.2192188,-0.5888216,0.7527757,1,1,1
1.124896,1.023821,3.227018,0.1966341,-0.219559,-0.5887135,0.752692,1,1,1
1.124887,1.023833,3.227044,0.1963948,-0.2192601,-0.588756,0.7528085,1,1,1
1.124881,1.023817,3.227063,0.1963326,-0.2192001,-0.5887694,0.7528317,1,1,1
1.124804,1.02379,3.227051,0.1960494,-0.2188234,-0.5889055,0.7529086,1,1,1
1.124773,1.023778,3.227059,0.1960375,-0.2187832,-0.5889635,0.752878,1,1,1
1.124696,1.02379,3.227071,0.1958325,-0.2185564,-0.5890974,0.7528924,1,1,1
1.124671,1.02383,3.227083,0.1957966,-0.2184793,-0.5891647,0.7528716,1,1,1
1.124634,1.023882,3.227108,0.1957491,-0.218398,-0.5892336,0.7528536,1,1,1
1.124682,1.023903,3.227153,0.1954698,-0.2180459,-0.5892967,0.7529788,1,1,1
1.124687,1.023944,3.227185,0.1953767,-0.2179434,-0.5893471,0.7529932,1,1,1
1.124771,1.024012,3.227274,0.1952003,-0.2177592,-0.5893804,0.7530661,1,1,1
1.125076,1.024152,3.22734,0.1951094,-0.2176204,-0.5893118,0.7531835,1,1,1
1.125072,1.024267,3.227415,0.1950781,-0.2176462,-0.5893695,0.7531389,1,1,1
1.125156,1.024402,3.22749,0.1950902,-0.2175897,-0.5894495,0.7530896,1,1,1
1.125175,1.024519,3.227589,0.1951764,-0.2176963,-0.589545,0.7529616,1,1,1
1.125217,1.024626,3.227651,0.1952551,-0.2177097,-0.5896588,0.7528482,1,1,1
1.125312,1.024714,3.227725,0.195342,-0.2177219,-0.5897434,0.7527559,1,1,1
1.12529,1.024803,3.227906,0.1952165,-0.2175305,-0.5898836,0.7527339,1,1,1
1.125213,1.024847,3.22813,0.1950135,-0.2173494,-0.5900727,0.7526907,1,1,1
1.125279,1.024876,3.228274,0.195034,-0.2173752,-0.5901706,0.7526011,1,1,1
1.125087,1.024882,3.228584,0.1943082,-0.216675,-0.5905274,0.7527109,1,1,1
1.124964,1.024871,3.228919,0.19353,-0.2159185,-0.590875,0.752856,1,1,1
1.124824,1.024838,3.229362,0.1929293,-0.2154844,-0.5911005,0.7529576,1,1,1
1.124874,1.024733,3.229646,0.1927315,-0.2154455,-0.5911917,0.7529477,1,1,1
1.12482,1.02461,3.23008,0.1921082,-0.2150084,-0.5914019,0.7530668,1,1,1
1.124768,1.024446,3.2305,0.1914895,-0.2146472,-0.59156,0.7532033,1,1,1
1.124873,1.024233,3.23073,0.1912433,-0.2147358,-0.5915924,0.7532151,1,1,1
1.124997,1.024034,3.231077,0.1911005,-0.2148754,-0.5914835,0.753297,1,1,1
1.12508,1.023792,3.231363,0.190963,-0.2149121,-0.5914441,0.7533523,1,1,1
1.125227,1.023532,3.231922,0.1907576,-0.2151069,-0.5912498,0.7535013,1,1,1
1.125607,1.023314,3.232466,0.1908811,-0.2157876,-0.5907456,0.7536709,1,1,1
1.125783,1.023001,3.23311,0.190374,-0.2158072,-0.5904574,0.7540193,1,1,1
1.125873,1.022707,3.23364,0.1898892,-0.2157571,-0.5902113,0.7543485,1,1,1
1.126008,1.022346,3.234022,0.1894927,-0.2158119,-0.5900481,0.7545602,1,1,1
1.126147,1.022088,3.234545,0.1889347,-0.2158019,-0.5897714,0.7549192,1,1,1
1.126282,1.021856,3.235155,0.1887147,-0.2162891,-0.5894051,0.7551208,1,1,1
1.126427,1.021617,3.235588,0.188368,-0.2163017,-0.5892345,0.7553369,1,1,1
1.126203,1.021464,3.236179,0.187298,-0.2156604,-0.5893066,0.75573,1,1,1
1.125603,1.021324,3.236653,0.1857852,-0.2145601,-0.5897575,0.7560648,1,1,1
1.125764,1.021056,3.237052,0.1852381,-0.2144284,-0.5898722,0.7561469,1,1,1
1.125497,1.021076,3.237527,0.1844537,-0.2142167,-0.5899563,0.756333,1,1,1
1.12508,1.020962,3.237931,0.1838135,-0.2140384,-0.5901825,0.7563629,1,1,1
1.125192,1.020909,3.238284,0.18349,-0.2140828,-0.5902061,0.7564105,1,1,1
1.124913,1.020928,3.238589,0.1832045,-0.2142111,-0.5901874,0.7564579,1,1,1
1.124339,1.020948,3.238769,0.1823609,-0.2135769,-0.5906424,0.7564859,1,1,1
1.124494,1.020965,3.239028,0.1821294,-0.2136737,-0.5907093,0.7564622,1,1,1
1.124381,1.021166,3.239386,0.1814908,-0.2133811,-0.5907648,0.7566548,1,1,1
1.124035,1.021301,3.239511,0.1804358,-0.212468,-0.5912017,0.7568228,1,1,1
1.12421,1.021535,3.239682,0.1800192,-0.2124548,-0.5913545,0.7568064,1,1,1
1.124129,1.021785,3.239967,0.1791403,-0.2117519,-0.591475,0.7571177,1,1,1
1.124005,1.022041,3.240274,0.1781327,-0.2109707,-0.5917349,0.7573705,1,1,1
1.124188,1.02243,3.240521,0.177632,-0.2108457,-0.5917791,0.7574883,1,1,1
1.123894,1.022653,3.240673,0.1765312,-0.2099028,-0.5921105,0.7577485,1,1,1
1.123773,1.022819,3.240707,0.1758756,-0.2094995,-0.5922603,0.7578955,1,1,1
1.123937,1.022997,3.240757,0.1754735,-0.209433,-0.5922473,0.7580172,1,1,1
1.12385,1.023165,3.240861,0.1751833,-0.209398,-0.5920278,0.7582654,1,1,1
1.123454,1.023212,3.240724,0.1755224,-0.2099341,-0.592001,0.7580597,1,1,1
1.123662,1.023274,3.240781,0.1757085,-0.2103191,-0.5916818,0.758159,1,1,1
