1.602293,1.16334,3.111524,-0.08503234,-0.1438452,-0.3599006,0.917905,1,1,1
1.603058,1.163863,3.112054,-0.08863112,-0.1456445,-0.3538633,0.9196265,1,1,1
1.602533,1.163812,3.112186,-0.08844034,-0.1460407,-0.3563545,0.9186196,1,1,1
1.602519,1.163806,3.112189,-0.08844486,-0.1460447,-0.3563535,0.9186189,1,1,1
1.60188,1.164742,3.111816,-0.09083641,-0.1442425,-0.3535619,0.9197482,1,1,1
1.602288,1.164919,3.111461,-0.09320284,-0.144409,-0.3512439,0.9203733,1,1,1
1.602295,1.164963,3.110762,-0.09446516,-0.1453089,-0.3463677,0.9219496,1,1,1
1.602287,1.164959,3.110764,-0.0944678,-0.1453111,-0.3463676,0.921949,1,1,1
1.60193,1.166114,3.111818,-0.09206834,-0.1473113,-0.3407528,0.9239645,1,1,1
1.60203,1.16754,3.111403,-0.0955379,-0.1488919,-0.3317041,0.9266478,1,1,1
1.602023,1.167531,3.111419,-0.09554434,-0.1488954,-0.3317031,0.9266469,1,1,1
1.602351,1.167624,3.111394,-0.09909394,-0.1480437,-0.3287802,0.927452,1,1,1
1.602986,1.167449,3.111399,-0.09855501,-0.1478418,-0.3343649,0.925543,1,1,1
1.602573,1.166467,3.111735,-0.09934168,-0.1478033,-0.3378839,0.9241861,1,1,1
1.602568,1.166461,3.111744,-0.09934567,-0.1478065,-0.3378842,0.924185,1,1,1
1.602877,1.166712,3.111207,-0.1002622,-0.148129,-0.3305518,0.9266827,1,1,1
1.602157,1.168225,3.112299,-0.09788828,-0.1523494,-0.3255219,0.9280319,1,1,1
1.602147,1.168224,3.112292,-0.09788907,-0.152349,-0.3255204,0.9280323,1,1,1
1.601212,1.1691,3.113066,-0.0971907,-0.1507078,-0.3215636,0.9297516,1,1,1
1.600191,1.169625,3.113689,-0.0960502,-0.1509037,-0.3199066,0.9304097,1,1,1
1.600177,1.169627,3.113676,-0.0960462,-0.1509016,-0.3199097,0.9304094,1,1,1
1.597502,1.172945,3.115123,-0.0990818,-0.1551473,-0.3153192,0.9309597,1,1,1
1.59519,1.176051,3.116426,-0.09738007,-0.1573485,-0.3186052,0.9296501,1,1,1
1.592809,1.179414,3.119148,-0.09428818,-0.1605763,-0.323688,0.9276589,1,1,1
1.592762,1.179405,3.119127,-0.09428823,-0.1605782,-0.3236921,0.9276572,1,1,1
1.590168,1.18376,3.122415,-0.09105442,-0.1667096,-0.325153,0.9263868,1,1,1
1.586735,1.187052,3.12606,-0.0857937,-0.1705331,-0.3377148,0.9216869,1,1,1
1.586683,1.187038,3.126041,-0.08579504,-0.1705339,-0.3377185,0.9216852,1,1,1
1.584611,1.194636,3.130658,-0.08739248,-0.1805906,-0.3017192,0.9320489,1,1,1
1.584567,1.194617,3.130654,-0.08740093,-0.1805945,-0.3017176,0.9320478,1,1,1
1.582351,1.200507,3.13534,-0.08330578,-0.1910712,-0.2829423,0.9362135,1,1,1
1.579737,1.206561,3.142239,-0.07252136,-0.2063135,-0.2684369,0.9381455,1,1,1
1.574753,1.214183,3.148434,-0.06571661,-0.2219399,-0.2540907,0.9390751,1,1,1
1.569052,1.222999,3.155118,-0.06010268,-0.2376017,-0.2299189,0.9418442,1,1,1
1.56898,1.222965,3.155106,-0.06011466,-0.2376076,-0.2299183,0.9418421,1,1,1
